608	34 
609	40 
610	33 
611	18 
612	13 
613	6 
614	13 
615	35 
616	16 
617	41 
618	33 
619	31 
620	32 
621	34 
622	3 
623	12 
624	15 
625	16 
626	17 
627	2 
628	6 
629	3 
630	6 
631	7 
632	12 
633	31 
634	26 
635	41 
636	22 
637	38 
638	14 
639	39 
640	23 
641	13 
642	22 
643	3 
644	6 
645	23 
646	41 
647	8 
648	2 
649	6 
650	4 
651	28 
652	9 
653	22 
654	17 
655	11 
656	2 
657	25 
658	4 
659	4 
660	24 
661	23 
662	35 
663	19 
664	39 
665	21 
666	24 
667	19 
668	7 
669	16 
670	30 
671	25 
672	21 
673	31 
674	41 
675	9 
676	39 
677	32 
678	22 
679	6 
680	26 
681	3 
682	12 
683	3 
684	40 
685	8 
686	21 
687	39 
688	11 
689	10 
690	8 
691	1 
692	32 
693	38 
694	9 
695	17 
696	7 
697	6 
698	32 
699	35 
700	8 
701	9 
702	11 
703	1 
704	41 
705	26 
706	15 
707	23 
708	12 
709	4 
710	41 
711	9 
712	9 
713	40 
714	16 
715	23 
716	2 
717	21 
718	15 
719	31 
720	28 
721	39 
722	28 
723	21 
724	35 
725	19 
726	8 
727	41 
728	4 
729	14 
730	26 
731	33 
732	28 
733	32 
734	31 
735	33 
736	33 
737	25 
738	31 
739	4 
740	14 
741	16 
742	28 
743	2 
744	41 
745	9 
746	35 
747	38 
748	2 
749	40 
750	30 
751	25 
752	31 
753	14 
754	26 
755	8 
756	14 
757	11 
758	35 
759	30 
760	2 
761	12 
762	13 
763	37 
764	11 
765	41 
766	9 
767	40 
768	33 
769	31 
770	39 
771	19 
772	19 
773	30 
774	23 
775	23 
776	21 
777	31 
778	18 
779	15 
780	15 
781	40 
782	1 
783	19 
784	2 
785	16 
786	6 
787	9 
788	40 
789	19 
790	41 
791	21 
792	6 
793	40 
794	32 
795	41 
796	15 
797	1 
798	21 
799	15 
800	28 
801	13 
802	19 
803	23 
804	13 
805	40 
806	28 
807	1 
808	37 
809	6 
810	9 
811	28 
812	38 
813	35 
814	31 
815	31 
816	38 
817	37 
818	38 
819	35 
820	40 
821	38 
822	32 
823	31 
824	13 
825	21 
826	2 
827	19 
828	33 
829	8 
830	23 
831	2 
832	38 
833	19 
834	1 
835	25 
836	11 
837	15 
838	15 
839	31 
840	41 
841	2 
842	35 
843	4 
844	23 
845	37 
846	2 
847	6 
848	21 
849	11 
850	23 
851	23 
852	41 
853	6 
854	39 
855	15 
856	38 
857	21 
858	41 
859	41 
860	31 
861	41 
862	31 
863	11 
864	2 
865	6 
866	35 
867	4 
868	38 
869	33 
870	39 
871	31 
872	21 
873	2 
874	8 
875	35 
876	31 
877	23 
878	21 
879	13 
880	41 
881	31 
882	9 
883	11 
884	38 
885	11 
886	21 
887	40 
888	31 
889	21 
890	15 
891	39 
892	39 
893	21 
894	40 
895	35 
896	39 
897	28 
898	19 
899	11 
900	19 
901	31 
902	4 
903	4 
904	16 
905	28 
906	38 
907	23 
908	16 
909	2 
910	40 
911	16 
912	11 
913	28 
914	15 
915	41 
916	6 
917	31 
918	41 
919	33 
920	38 
921	31 
922	39 
923	9 
924	4 
925	31 
926	4 
927	9 
928	31 
929	33 
930	41 
931	4 
932	16 
933	15 
934	23 
935	41 
936	13 
937	21 
938	8 
939	8 
940	15 
941	35 
942	8 
943	11 
944	2 
945	35 
946	40 
947	41 
948	16 
949	16 
950	23 
951	6 
952	33 
953	16 
954	23 
955	28 
956	41 
957	2 
958	31 
959	31 
960	16 
961	38 
962	15 
963	31 
964	35 
965	2 
966	28 
967	33 
968	33 
969	16 
970	28 
971	23 
972	41 
973	15 
974	2 
975	41 
976	2 
977	15 
978	15 
979	35 
980	31 
981	39 
982	15 
983	16 
984	38 
985	15 
986	23 
987	38 
988	15 
989	6 
990	33 
991	2 
992	11 
993	39 
994	31 
995	21 
996	41 
997	15 
998	39 
999	31 
1000	21 
