858	8 
859	10 
860	15 
861	1 
862	10 
863	4 
864	4 
865	21 
866	15 
867	31 
868	1 
869	4 
870	27 
871	4 
872	35 
873	27 
874	28 
875	4 
876	36 
877	15 
878	27 
879	36 
880	31 
881	27 
882	21 
883	8 
884	1 
885	35 
886	10 
887	36 
888	1 
889	28 
890	35 
891	28 
892	27 
893	31 
894	28 
895	8 
896	1 
897	35 
898	27 
899	1 
900	35 
901	8 
902	36 
903	31 
904	15 
905	21 
906	8 
907	1 
908	15 
909	10 
910	10 
911	31 
912	27 
913	10 
914	10 
915	10 
916	1 
917	4 
918	10 
919	27 
920	35 
921	21 
922	15 
923	8 
924	4 
925	8 
926	1 
927	35 
928	1 
929	31 
930	28 
931	21 
932	1 
933	31 
934	8 
935	4 
936	21 
937	1 
938	15 
939	4 
940	28 
941	8 
942	4 
943	35 
944	8 
945	27 
946	27 
947	10 
948	28 
949	10 
950	10 
951	15 
952	27 
953	28 
954	27 
955	31 
956	8 
957	28 
958	31 
959	21 
960	10 
961	8 
962	35 
963	1 
964	27 
965	8 
966	31 
967	10 
968	4 
969	1 
970	27 
971	8 
972	8 
973	35 
974	21 
975	15 
976	4 
977	4 
978	27 
979	1 
980	28 
981	8 
982	1 
983	28 
984	8 
985	15 
986	31 
987	4 
988	4 
989	8 
990	10 
991	35 
992	27 
993	28 
994	4 
995	4 
996	1 
997	21 
998	35 
999	27 
1000	21 
